cluster_id, type, deleted, created_at, updated_at, memory_max, machine_type.name
4,"infra",true,"2018-02-28T13:15:21.000Z","2018-02-28T21:15:21.000Z","0.0","r4.xlarge"
4,"master",true,"2018-02-28T13:15:21.000Z","2018-02-28T21:15:21.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-28T13:15:21.000Z","2018-02-28T21:15:22.000Z","0.0","m4.xlarge"
4,"master",true,"2018-02-28T13:15:21.000Z","2018-02-28T21:15:22.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-28T13:15:21.000Z","2018-02-28T21:15:22.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-02-28T13:15:21.000Z","2018-02-28T21:15:22.000Z","0.0","r4.xlarge"
4,"infra",true,"2018-02-28T13:15:22.000Z","2018-02-28T21:15:22.000Z","0.0","r4.xlarge"
4,"master",true,"2018-02-28T13:15:22.000Z","2018-02-28T21:15:22.000Z","0.0","m4.xlarge"
4,"master",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","r4.xlarge"
4,"compute",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","m4.xlarge"
4,"master",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","r4.xlarge"
4,"infra",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","r4.xlarge"
4,"master",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-28T22:15:21.000Z","2018-03-02T18:15:21.000Z","0.0","m4.xlarge"
